unique_id,mode,gender,hold racket handed,play years,level,segment5_Az_median,segment9_Az_median,segment23_Az_median,segment8_Az_median,segment10_Az_median,segment13_Az_median,segment7_Az_median,segment12_Az_std,segment12_Az_median,segment17_Az_std,segment20_Az_std,segment18_Az_std,segment1_Az_mean,segment19_Az_median,segment18_Az_mean,segment15_Az_median,segment4_Az_median,segment14_Az_std,segment25_Az_median,segment7_Ax_max,segment1_Az_median,segment12_Ax_std,segment26_Ax_mean,segment13_Az_std,segment4_Az_std,segment12_Ax_mean,segment18_Az_median,segment20_Az_median,segment20_Gz_mean,segment21_Gx_max,segment0_Az_median,segment8_Az_mean,segment3_Az_median,segment9_Ax_std,segment15_Gz_median,segment12_Gx_max,segment16_Gz_mean,segment25_Ax_std,segment14_Gx_max,segment10_Az_std,segment13_Ax_std,segment17_Az_median,segment3_Ax_max,segment11_Az_median,segment21_Gz_mean,segment14_Gz_median,segment25_Az_mean,segment16_Gx_max,segment7_Az_std,segment0_Ay_mean,segment25_Ax_mean,segment20_Ax_mean,segment7_Ax_mean,segment7_Ay_max,segment6_Az_std,segment6_Ax_std,segment26_Ay_max,segment21_Az_std,segment3_Gz_mean,segment0_Ay_median,segment19_Az_std,segment8_Ax_std,segment16_Ax_std,segment10_Ax_std,segment15_Ax_mean,segment10_Ax_mean,segment14_Gx_std,segment5_Ax_max,segment26_Ax_max,segment16_Az_mean,segment5_Ax_mean,segment22_Az_std,segment18_Ax_std,segment14_Az_median,segment1_Az_std,segment22_Az_median,segment17_Ay_max,segment15_Ay_max,segment0_Ax_mean,segment15_Az_mean,segment16_Az_std,segment10_Gz_mean,segment20_Gz_median,segment14_Gz_mean,segment17_Ax_mean,segment3_Gx_max,segment1_Ax_max,segment3_Az_std,segment12_Gz_mean,segment26_Az_median,segment14_Ax_std,segment24_Ay_min,segment10_Gz_median,segment21_Ax_std,segment11_Ax_max,segment21_Ay_std,segment12_Gz_median,segment2_Az_mean,segment21_Ay_mean,segment26_Az_std
991,1,2,1,2,2,-908.0,-1095.0,1104.0,-218.0,-1732.0,-559.0,-761.0,4036.934254567633,-1370.5,3914.8040370898543,2878.7107819442144,3964.887354563178,-1390.701754385965,-550.0,468.625,-939.0,-1529.0,3732.519556061351,-446.0,-117.0,-1371.0,2134.029203768839,-1548.140350877193,4032.5497411941096,5059.191248352992,-5016.767857142857,573.5,82.0,-8538.350877192983,32767.0,-601.5,-507.29824561403507,-2557.5,1542.500737604428,360.5,32767.0,3532.5438596491226,2022.5439117701433,32767.0,4869.876856209457,1781.1746875213876,-937.0,-2034.0,-1172.0,-628.9107142857143,7128.0,-551.5087719298245,32767.0,3799.416251837186,-169.01785714285714,-3764.80701754386,-4533.6140350877195,-4174.9473684210525,-573.0,3445.559177492021,1473.488542329054,1285.0,4332.118076716312,-2004.946428571429,731.5,3595.400485177558,1573.5503835212396,1518.9850497650282,2470.749642068719,-3680.982142857142,-5429.491228070176,30444.882672977667,-151.0,938.0,-1027.0701754385964,-4253.175438596491,3922.173450625668,1821.7652475080488,476.0,4385.840942247984,8.0,-1996.0,-2131.0,-2030.196428571429,-1264.4107142857142,3693.7348847182006,1276.0350877192982,-17558.0,6622.824561403509,-3987.877192982456,32767.0,33.0,3431.214234739813,4389.410714285715,-1810.0,1818.908222247702,-10287.0,4127.0,1924.315790062848,-260.0,1643.1685666591338,786.0,-1263.3859649122808,-5463.089285714285,2143.444654467467
992,2,2,1,2,2,-111.5,109.5,1146.0,-131.0,-1424.0,395.0,115.0,3513.0715654055093,554.5,2772.8912956975255,3191.1722423918527,3368.068971854781,307.80357142857144,866.0,840.4107142857143,1230.0,806.5,3401.68049706048,933.5,4895.0,-672.5,4198.873891451585,-3242.0714285714284,3171.660944016818,3017.06186372451,-6539.410714285715,1654.0,703.5,2222.3571428571427,32767.0,342.0,-138.67857142857142,1611.0,4292.241201355329,23559.0,32767.0,12.785714285714286,4112.217198731218,32767.0,3587.1009558609117,4067.8751834057784,2424.0,3662.0,8.0,-834.875,10949.5,466.7678571428572,32767.0,3269.8807586365488,-1874.418181818182,-6474.178571428572,-6351.321428571428,-6939.910714285715,1547.0,3316.9471806423026,4647.588413732075,1400.0,3450.984368404091,-985.4464285714286,-432.0,3067.4736331052495,4147.3814350187595,4530.137050196017,4016.5318136358615,-5985.857142857143,-6797.892857142857,27469.760567419904,2486.0,1132.0,696.0714285714286,-7662.642857142857,2651.7271051122975,4547.048358606955,639.5,2630.211143205881,-188.0,-394.0,701.0,-1831.4,757.75,3326.7226518062507,11153.875,13072.5,1326.732142857143,-5369.464285714285,32767.0,4148.0,3127.5619244897225,-953.7321428571428,1530.5,4210.22494123575,-14232.0,32767.0,4177.3557486407035,3037.0,3858.108602933315,-4174.5,520.1785714285714,-8161.839285714285,1427.609233105817
993,3,2,1,2,2,876.0,659.0,815.0,772.0,603.0,497.0,908.0,2283.4623015689986,624.0,2684.2504091568517,2486.4310110919114,1982.3169096595109,1276.041237113402,564.0,890.4536082474227,695.0,892.5,2641.4939957329148,676.0,2495.0,870.0,4007.62105652237,-4007.142857142858,2183.94038488875,3123.663274039554,-3880.577319587629,732.0,695.0,-10462.659793814431,32767.0,197.0,458.8265306122449,994.0,3579.7755861371866,-18222.0,32767.0,-9710.62886597938,3324.364893471583,32767.0,2196.1410459431486,2948.8419685420977,735.5,3049.0,623.0,-8070.453608247422,-19976.0,1099.5670103092784,32767.0,2750.114129864866,-78.69072164948453,-3118.185567010309,-3965.164948453608,-3065.8762886597938,384.0,3261.007014341138,5290.423337103463,389.0,2522.6832211107603,-8221.752577319588,0.0,3060.400255954228,3392.7187107097457,3727.8626157064136,2739.2558136054276,-3846.257731958763,-2729.0,20423.737782517524,3214.0,2495.0,1225.639175257732,-3751.659793814433,2608.0745898701844,2728.941267310342,674.0,2028.215420539429,691.0,555.0,609.0,-2007.0309278350512,731.1855670103092,2006.225800499288,-11327.144329896908,-21571.0,-10195.525773195875,-3526.1428571428573,32767.0,3833.0,2642.258700443244,-10569.536082474227,-266.0,3409.139080854773,-18575.0,-19456.0,3955.9377945581823,2294.0,5200.071306340891,-18276.0,212.71134020618555,-3791.298969072165,2525.7294412571496
994,4,2,1,2,2,763.0,731.0,791.0,898.0,738.5,686.0,851.0,2676.9527448481554,613.0,2882.3049190592433,2614.342979591267,1902.1820761197032,1124.720430107527,794.0,1098.8064516129032,808.0,918.0,2646.325610522258,862.0,2518.0,983.0,4127.058782503843,-4053.6559139784945,3007.247755124386,2900.3967049980843,-3729.3870967741937,765.0,831.0,-9881.075268817203,32767.0,1036.0,1348.3870967741937,871.0,4485.198685325918,-21662.0,32767.0,-11351.054347826086,4046.099787063722,32767.0,2781.0743645824055,4441.576563223788,978.0,2749.0,882.0,-7773.184782608696,-22417.0,1081.6989247311828,32767.0,2664.798676384969,-4809.934782608696,-3824.2688172043017,-3766.021505376344,-3755.3440860215055,390.0,2770.046021089685,4378.972110401,116.0,2654.6927369781706,-7709.10752688172,-2860.0,2166.3757633896535,4449.621013012276,2796.5403324975387,3967.717404048982,-3854.89247311828,-3481.717391304348,22850.44541823067,3255.0,1834.0,594.0869565217391,-3603.119565217391,2411.090577310766,2589.4418043982237,856.0,2798.0688285230767,810.0,401.0,122.0,-4392.771739130435,718.0860215053764,1800.2253098852952,-8840.695652173914,-25159.0,-9466.31182795699,-4461.225806451613,32767.0,2871.0,2758.7320828693396,-7564.4731182795695,17.0,3831.736687346982,-21194.0,-23743.5,4557.167864014681,2922.0,5723.041207515925,-16903.0,1152.8817204301076,-4009.9891304347825,2478.6256197976177
995,5,2,1,2,2,599.5,694.0,778.5,962.5,743.5,1062.5,930.0,2783.0105840246206,899.0,2243.987855348481,2824.7337377352933,2028.9383350659032,1058.45,740.0,1004.05,906.0,1128.0,2776.1327704737228,634.5,2518.0,1002.5,4534.036199070852,-3816.524752475248,2852.588110400799,2951.854491057916,-4052.6237623762377,716.0,807.0,-6228.0,32767.0,-358.5,936.14,1262.5,4226.191170756851,-22693.0,32767.0,-10817.9,4004.007335794978,32767.0,2845.967457491389,4505.1652533508695,620.0,5723.0,889.5,-8119.26,-25388.0,1010.72,32767.0,2608.2178503842865,568.61,-3594.57,-4225.31,-3861.9504950495048,619.0,3104.2361850220095,5459.622066581165,816.0,2129.637211263928,-8429.79,613.0,2386.0043826095493,4588.273707354434,4193.366340912751,3885.3652637943833,-3895.55,-2833.37,22281.093030800606,4373.0,1639.0,970.04,-3201.52,2043.3754986990184,3002.0292125660603,785.0,851.7245021132127,741.0,1028.0,406.0,-1834.74,809.72,2456.6999040175824,-7198.74,-16599.5,-11282.653465346537,-4115.6435643564355,32767.0,-830.0,3101.236720584225,-11627.81188118812,366.0,4553.417102816773,-21568.0,-18205.5,3356.4250127777323,2830.0,4635.683095122013,-21457.0,1492.1980198019803,-3670.96,2207.8544058749476
996,6,2,1,2,2,1102.0,662.0,541.0,919.0,798.0,502.5,982.0,2183.4567838606386,893.0,2081.7982085309686,2497.139399000996,2388.4438952572773,1145.3939393939395,774.0,782.5959595959596,560.0,1078.0,2959.7912918269035,459.0,2603.0,913.0,4154.534918979634,-3844.02,2463.606259125025,3534.151792893844,-3648.030303030303,827.0,617.0,-10798.828282828285,32767.0,174.0,764.3838383838383,1188.0,4510.706257396537,-19831.0,32767.0,-8465.585858585859,4231.647127598062,32767.0,2480.067865829582,4699.922718715703,1172.0,4329.0,747.0,-11052.848484848484,-150.0,823.6363636363636,32767.0,2311.284792822224,395.1212121212121,-3912.59595959596,-4087.40404040404,-3443.626262626263,540.0,2654.698325395422,4601.320003134734,1085.0,2220.6295172569803,-8052.252525252526,475.0,2452.566361669343,4016.325666628941,4753.8318044089165,4347.2306923348715,-3735.313131313131,-3809.787878787879,24115.69425455645,3593.0,1692.0,1170.767676767677,-3754.080808080808,2282.516190877112,4438.677193240492,457.0,736.5622141522089,557.0,229.0,479.0,-1898.9292929292928,802.5656565656566,2884.9180610119915,-9430.60606060606,-22836.0,-3087.060606060606,-2477.6363636363635,32767.0,-823.0,3147.565629741701,-9985.050505050503,230.5,5556.896652933775,-20920.0,-23256.0,4247.23030212176,3266.0,5598.370735376984,-19351.0,788.5252525252525,-4348.757575757576,2192.060383725777
997,7,2,1,2,2,568.5,481.0,1169.0,1537.5,1363.0,1135.0,726.5,2328.214337212105,693.5,2343.630299256228,2425.0894776917717,2423.487138237894,625.6020408163265,1049.0,785.265306122449,1139.0,1434.0,2520.7119481469967,615.5,6156.0,760.5,4373.050377377563,-1820.408163265306,2722.1315915942737,2725.3795523548647,-3848.734693877551,615.5,706.0,-7604.79381443299,32767.0,317.0,948.0816326530612,426.0,5435.37713413475,-15898.0,32767.0,-16169.60824742268,5453.459486632761,32767.0,2631.4822309185215,4941.281725704729,1213.0,6253.0,725.5,-262.85714285714283,-28620.5,659.3061224489796,32767.0,2959.369368153236,-449.69072164948454,-4380.489795918367,-3754.5876288659792,-4641.6122448979595,703.0,2960.010250195533,5429.158080402934,-488.0,3123.5520912085212,-13247.041237113404,22.0,2789.512638007041,5418.396734124159,4614.542828723225,5373.042332110032,-4308.010204081633,-3486.742268041237,21797.702004333416,6700.0,-1155.0,264.35051546391753,-4490.0,2851.2875074838025,4836.67262425729,640.5,2825.0373945142737,669.0,1450.0,1985.0,-2047.0927835051543,899.6734693877551,2150.5333169337327,-10339.60824742268,-20765.0,-14101.989795918367,-4067.183673469388,32767.0,5161.0,2647.1864736695447,-17854.448979591838,-45.0,4846.959278796591,-21025.0,-16953.0,6130.054707283265,3257.0,8625.876569385566,-28879.0,41.88775510204081,-6424.581632653061,319.3737750412359
998,8,2,1,2,2,925.5,780.0,858.0,1210.0,1402.5,1004.0,849.0,1923.1368451723647,1442.0,2468.742049797642,2532.9674507568425,2581.1102449336304,1075.7745098039215,1226.0,1038.0392156862745,760.0,999.0,2366.584613020289,883.5,6630.0,1034.5,4662.589132694313,-3991.4607843137255,1956.0538615647988,2923.92647867077,-3211.578431372549,937.0,352.5,-12516.392156862745,32767.0,54.0,1182.7450980392157,964.0,5801.809217127482,-22578.0,32767.0,-10578.333333333334,5106.222463786043,32767.0,2374.848056735373,3307.251723749573,947.0,5438.0,928.0,-9473.862745098038,-23462.0,681.7254901960785,32767.0,2834.4030701787633,140.5742574257426,-3989.3333333333335,-3763.127450980392,-4401.3267326732675,794.0,2336.71054995098,5524.436390981854,-587.0,2589.2157548945356,-12144.257425742577,137.0,2514.107602618738,5616.649894525901,4797.028678780269,4902.657987565636,-4215.623762376237,-3804.9901960784314,21657.112314721828,6197.0,3428.0,1029.764705882353,-3731.941176470588,2397.476454035523,4969.134458642669,1262.5,1879.822738341449,853.5,1632.0,2192.0,-2020.6534653465344,1017.8019801980198,2156.503443423966,-12285.14705882353,-23053.0,-11491.921568627453,-4389.686274509804,32767.0,4252.0,2568.063141168788,-15370.480392156862,615.5,4771.161828221754,-29196.0,-21770.5,5053.56937607208,5514.0,6443.276627753096,-25914.5,1471.4901960784314,-4121.637254901961,2431.8267559024016
999,1,2,1,2,2,739.0,1807.5,1495.0,842.0,1085.0,837.0,795.0,1683.0553110505316,2167.0,1430.6272817215215,1565.6621844177002,1799.2999201928849,1254.0,1579.0,715.8928571428571,1649.0,1325.0,1364.7802763931052,1204.0,2787.0,1430.0,3334.3885094447996,-2824.6491228070176,1453.8287597886315,1209.6574611368655,-3428.40350877193,1156.5,1190.0,-4383.578947368421,20881.0,1266.0,870.859649122807,1513.0,2561.0145928709503,-22280.0,16292.0,-3797.8947368421054,3156.302547249759,15489.0,1395.766733957816,2837.2681921331455,1523.0,1171.0,1142.0,242.40350877192984,-14436.0,950.4561403508771,22791.0,1503.8135415482602,362.69642857142856,-4662.859649122807,-4367.631578947368,-4080.964912280702,3452.0,1441.8434102985957,2389.1776149111415,2877.0,1042.8078607939733,-2849.3684210526317,-156.5,1787.616710552723,2381.454134301709,3512.483591069366,2843.359226077413,-4458.508771929824,-4082.508771929824,11137.438979959335,11.0,1974.0,950.859649122807,-3943.877192982456,1386.7794541814708,3482.3562131981116,1145.0,930.2454495944756,1260.0,3885.0,5113.0,-2838.6964285714284,1323.017543859649,1804.2578922385624,-3467.8245614035086,-18606.0,-3171.3333333333335,-3988.8245614035086,13233.0,967.0,894.9422509314825,-1459.7543859649122,798.0,3125.7743433117894,-8623.0,-14793.0,3071.4951377204425,2234.0,2403.8822829255028,-4258.0,1355.438596491228,-4301.403508771929,1511.3338125279008
1000,2,2,1,2,2,1337.0,1327.0,1280.0,1489.0,1253.0,1296.0,1048.0,1367.931004045867,1139.0,1476.6492341255228,1626.7296740230158,1811.4746901111257,1434.6949152542372,773.0,1653.5862068965516,1133.0,1277.0,1498.9032537461444,713.0,4500.0,1418.0,4102.174788149682,-4373.932203389831,1455.8216717775692,1463.5980588241216,-5493.203389830508,1489.0,960.0,-4526.406779661017,30716.0,1717.0,1806.728813559322,1478.0,4515.622964621902,-32768.0,26964.0,-6357.169491525424,5005.404803888493,24583.0,1472.8325903260993,4255.549784302405,1028.0,3712.0,625.0,-5016.338983050848,-29240.0,941.186440677966,32767.0,1443.3093934326514,-1341.155172413793,-6138.372881355932,-5874.28813559322,-5665.3050847457625,2968.0,1499.7336348771166,4076.2343966767153,2889.0,1520.801945836542,-6432.0847457627115,-2150.5,1431.220350022621,4198.714993297828,4609.856146754057,4131.937840148622,-6932.28813559322,-5632.9152542372885,14826.50458205858,3087.0,4834.0,1089.4915254237287,-5815.593220338983,1766.8568321205728,4881.6611751303735,1311.0,1155.5999579679385,919.0,2765.0,2910.0,-4878.948275862069,930.0,1515.6110293545185,-4832.745762711865,-20674.0,-5918.0,-6413.779661016949,32767.0,3804.0,1164.8919170451018,-8757.542372881357,1592.0,4569.919371221518,-17229.0,-24284.0,3993.1292153137833,2763.0,4699.269075231262,-32768.0,1440.8135593220338,-4541.457627118644,1347.3207562933865
1001,3,2,1,2,2,1317.0,1772.0,1704.0,1319.0,1593.5,1344.5,1696.0,2775.8222829082865,1749.5,1583.3773646322982,2544.2801295713357,2850.2125622983904,1452.1195652173913,1729.0,1279.0434782608695,1081.5,1263.0,2100.589418793581,1644.5,1502.0,1884.5,4732.654385688955,-4134.096774193548,2528.564807985996,2808.900879229877,-4152.141304347826,1545.5,1630.0,-12164.655913978497,32767.0,1314.5,886.6344086021505,1488.5,4967.149883154345,-23534.0,32767.0,-11888.04347826087,5014.270197677016,32767.0,2155.8823884603135,3022.416485447954,1229.0,1388.0,1368.0,-10497.29347826087,-22697.0,1523.7065217391305,32767.0,3047.161189491754,572.9565217391304,-4176.565217391304,-4203.8387096774195,-4303.989130434783,2258.0,2489.7211401564564,4101.039209899634,1285.0,2048.719501757356,-13388.945652173914,353.0,2513.621937711933,3504.548934805094,4326.366500581463,2888.8566424681785,-4167.239130434783,-2564.9239130434785,12948.687212056151,2041.0,3545.0,636.5,-4271.741935483871,2847.7054578459406,4340.358546183503,1327.0,2263.974644784234,1655.5,2295.0,1221.0,-1659.0217391304348,556.2717391304348,2680.691805177877,-14497.858695652174,-22248.0,-15946.731182795698,-3015.8494623655915,32767.0,789.0,3386.3962859723683,-11520.369565217392,1361.0,2932.375714584236,-14609.0,-19041.5,4176.259473087708,2392.0,3693.885239560574,-19897.5,1028.6129032258063,-1433.5,2345.505048881299
1002,4,2,1,2,2,2030.0,1474.0,1583.0,1593.5,1747.0,1466.0,1329.0,2432.9243929972044,1720.5,3012.871066789184,3349.0806499725895,2928.7134094147264,1628.7777777777778,1828.0,1499.1020408163265,1753.0,1599.5,2700.9066793516636,1455.0,3363.0,1959.0,4812.499257884915,-2298.020202020202,3461.991138138121,2512.0699666379646,-3413.5,1956.0,1808.0,-11078.72448979592,32767.0,1391.0,1297.969387755102,1472.0,3313.392738854494,-17324.0,32767.0,-13377.377551020409,4829.213719061626,32767.0,2510.7849738523905,6833.020645954915,1747.0,3525.0,1621.0,-12276.69696969697,-19993.0,1307.1010101010102,32767.0,2288.055776328061,-870.2551020408164,-4351.131313131313,-4967.65306122449,-3727.0,2548.0,2843.3371468714085,5612.563405034373,1869.0,2311.592134990766,-9724.79797979798,522.5,2323.3720283423104,5132.051289843744,5921.75879630081,5381.316252878507,-3985.20202020202,-4392.244897959184,16190.657146463818,3758.0,2843.0,1752.4795918367347,-3812.747474747475,2709.4983144089774,5410.505287730043,1682.5,2717.810521619446,1783.5,2245.0,2290.0,-2632.1938775510203,1669.5050505050506,2963.1205256593103,-12625.561224489797,-17895.5,-11017.816326530612,-4252.888888888889,32767.0,2723.0,2640.5770871397094,-14589.234693877552,1392.0,5482.6940791622665,-16150.0,-17229.5,5756.887753488396,2822.0,3686.0850141799583,-18915.5,1970.469387755102,-1772.4444444444443,1395.684825828399
1003,5,2,1,2,2,1877.0,1685.0,1748.0,1702.5,1633.5,1575.0,1402.0,2572.7498735061104,1528.5,1519.689878287125,3078.68963842873,3253.536938634415,1226.956043956044,1526.0,1309.6739130434785,1489.0,1751.5,1748.7391323265044,1558.0,4353.0,1479.0,5465.369167012819,-3351.0978260869565,2977.140586652994,3187.3058869505453,-3939.902173913043,1653.0,1827.0,-15276.79347826087,32767.0,1217.0,1387.0,1900.0,6452.610601769666,-23336.0,32767.0,-10030.902173913044,6140.145294683678,32767.0,3129.314663883366,6047.683382633595,1830.0,4928.0,1891.0,-16163.54945054945,-21579.0,1231.571428571429,32767.0,3159.9857611812513,599.1428571428571,-4311.186813186813,-5574.163043478261,-4562.307692307692,2740.0,2212.2390061049746,4153.806937691539,2251.0,1467.1047658275052,-18621.978021978022,761.0,2714.66844100639,6229.897247246349,5806.538609792284,5976.862230412997,-4460.791208791209,-5335.141304347826,16013.492007122282,4259.0,4445.0,1276.9782608695652,-6260.923076923077,2877.320686681072,5983.0469630115795,1661.5,2042.727819148408,1616.0,1851.0,1955.0,-1371.4615384615386,1319.7692307692307,3063.3966867509953,-15260.282608695652,-25588.0,-15489.782608695652,-2840.043956043956,32767.0,881.0,2077.8334852127746,-8409.08695652174,1633.0,4938.849203316038,-16887.0,-27147.0,4530.376902252637,4264.0,5867.278818722187,-20713.5,1610.5434782608695,-2431.6373626373625,2845.256266261342
1004,6,2,1,2,2,1399.5,1570.0,1799.0,1445.0,1518.0,1612.0,1360.5,3713.7595400024697,1799.5,3303.550611407578,2606.6461042539495,2255.4938884869293,1549.0108695652175,1859.0,1563.7173913043478,1559.5,1792.5,2656.1111088340494,1756.5,2894.0,1746.0,6860.64847444886,-4724.548387096775,1346.7327004961796,3132.9711641027347,-5720.20652173913,1615.5,1658.0,-11520.290322580646,32767.0,1070.0,801.0869565217391,1752.0,6258.727907355684,-19302.0,32767.0,-12470.182795698924,3042.902412506333,32767.0,2054.189087119847,4898.222381398151,1371.0,4084.0,1653.0,-14688.260869565218,-21997.5,1775.7934782608695,32767.0,2966.5932569965616,452.0434782608696,-2766.5760869565215,-4108.569892473119,-4378.119565217391,1985.0,2973.1788954523927,5944.429058753023,2622.0,3130.6909726652957,-9755.505376344086,481.0,3318.3528390972533,6267.949030996891,5013.919985546152,5470.945981097251,-4761.29347826087,-4037.086021505376,16070.913094009707,4084.0,-254.0,1882.537634408602,-4624.097826086957,2968.0352351773477,5702.218437766461,1702.5,1070.1808207084855,1505.5,2428.0,2963.0,-1597.9565217391305,1485.1521739130435,1863.9049975740452,-16281.021505376344,-20562.0,-10979.358695652174,-4606.29347826087,32767.0,-46.0,2541.5378784518443,-5435.097826086957,1417.0,6614.59905963727,-16063.0,-28018.0,6027.384837803768,4276.0,4980.270105119128,-15558.0,978.8478260869564,-3302.6304347826085,2085.8504459294622
1005,7,2,1,2,2,1163.5,1580.0,1869.0,1134.0,989.0,-1407.5,1185.5,3439.6235058587754,1834.5,3543.649782924897,3759.9288014034946,1731.854022756841,141.14423076923077,1025.0,1118.4038461538462,1208.0,2165.5,2978.804955254037,1048.0,4471.0,684.5,7093.528106427125,-2594.7115384615386,2376.387949393093,2691.695791298807,-4749.442307692308,1292.5,673.0,1009.8846153846154,32767.0,1167.0,866.8076923076923,1299.0,5535.428235600141,-23682.5,32767.0,-11076.625,3710.239019637446,32767.0,3195.1269168376466,2602.337083939501,952.0,5132.0,1135.5,-14256.35576923077,-23068.0,1083.9615384615386,32767.0,4517.949327231134,776.0388349514564,-2796.8846153846152,-6586.048076923077,-6336.125,4395.0,1857.5882899838325,4089.178107658536,5484.0,2706.311837080666,-12286.346153846154,905.0,3468.8781329817984,6916.060649224652,6004.173555233138,5548.454210308538,-4737.201923076923,-4534.326923076923,21383.60713343243,2576.0,316.0,1193.9903846153843,-4963.586538461538,2655.087289486524,2257.3760822102204,1560.5,1041.7089917190185,-699.0,3254.0,4982.0,-1307.252427184466,348.5769230769231,2691.8054510766574,-13690.778846153846,-7453.0,-8556.865384615385,-4524.365384615385,32767.0,1261.0,3599.073075099691,-13953.865384615385,1006.5,5725.503592098785,-21081.0,-22536.0,4411.994278770358,6540.0,5411.427438782063,-22972.5,490.7980769230769,-3067.1634615384614,3517.6408777296406
1006,8,2,1,2,2,1557.5,1461.0,1096.0,1224.0,1684.0,739.0,1504.0,3722.245184587065,1185.5,3265.401607229545,2495.8683234201394,2429.8749831271934,257.265306122449,945.0,1368.7525773195875,991.0,1391.0,2969.378836300513,1437.0,6398.0,161.5,7748.194536751252,-3527.3061224489797,3021.7541874602443,2347.004509113415,-7000.367346938776,1638.0,1354.0,-10365.175257731958,32767.0,1188.0,602.734693877551,2092.0,6335.063441610132,-26448.0,32767.0,-14762.22448979592,4568.927094616237,32767.0,3125.3689864624025,5803.034374620204,1156.5,5607.0,1493.0,-14408.204081632652,-21549.0,462.8061224489796,32767.0,2599.4964975580033,751.6185567010309,-4515.142857142857,-4955.3917525773195,-4705.826530612245,5055.0,3143.041587654207,6520.075062309699,4710.0,2487.558034752132,-7848.806122448979,704.0,2961.487351094977,6614.031388332816,4281.189647224458,5668.831248206038,-4809.567010309278,-3851.255102040816,18957.95421387896,6103.0,5167.0,1486.571428571429,-3101.591836734694,1399.358876475811,5617.439463118252,2220.0,1592.205642234596,939.0,4483.0,5080.0,-1458.9072164948454,120.5979381443299,2513.2583940180207,-20308.20408163265,-23098.0,-10018.316326530612,-4784.632653061224,32767.0,1366.0,2864.3554219104694,-5027.3877551020405,787.5,6229.712084684103,-22549.0,-26784.5,5105.034488788097,6203.0,4003.832890659465,-16994.5,1523.8041237113405,-2345.4285714285716,2267.019166893219
1007,9,2,1,2,2,1273.0,1371.0,1259.0,1954.0,1685.0,1763.0,1558.0,2183.689590752082,2027.0,1671.0808195344662,2006.373794135256,2643.3702609826964,1714.202247191011,1758.0,854.125,1333.0,2471.0,2630.650517540516,1464.0,2535.0,1752.0,4863.487507100825,-3815.078651685393,2342.5660538072225,1973.65595182768,-3944.820224719101,1175.0,1678.0,-7097.651685393258,32767.0,1829.0,2050.1573033707864,1576.0,2383.2401787238045,-24875.0,32767.0,-10608.011235955057,3665.363922829761,32767.0,2300.6250456795387,5057.18559476329,2075.0,3501.0,1511.0,-17518.494382022473,-22717.0,1695.314606741573,32767.0,2705.2992647495703,-215.9318181818182,-3239.820224719101,-3871.921348314607,-4169.786516853933,5027.0,1783.6384463533195,4214.659609869733,5198.0,1511.6843340517382,-19057.011235955055,606.5,2242.343535510573,3221.098459445746,4502.274827674463,3987.78916002337,-2966.3932584269664,-3242.505617977528,20510.218660402872,3162.0,971.0,1429.258426966292,-4344.61797752809,1901.8356011910791,4122.3056991032945,1414.0,2175.6951371648074,1344.0,3691.0,3922.0,-2125.318181818182,1397.7752808988764,2806.871890489482,-13770.337078651686,-16850.0,-10598.797752808989,-4011.044943820225,32767.0,3301.0,2324.9159537814385,-8138.988764044944,1929.0,4470.633845517239,-6788.0,-22364.0,4717.73575957092,3591.0,3287.8234655334772,-19170.0,1099.505617977528,-793.2247191011236,2505.7056930784424
1008,9,2,1,2,2,1859.0,2334.0,1244.0,2028.5,1188.0,1178.0,1981.0,2245.70781764114,2059.0,1510.6922639237516,1712.274484683394,2569.040294845488,1534.4,1604.0,107.65882352941176,1705.0,1547.0,1678.1156031156577,1497.0,2274.0,1714.0,4915.974606261892,-4052.616279069768,1946.7476852521495,1036.1216502838126,-4965.0,1129.0,1451.5,-13371.89534883721,32767.0,1433.0,1399.1627906976744,1802.0,3177.401180808968,-24954.0,32767.0,-8497.376470588235,2943.268719729782,32767.0,2058.0874352687433,3648.202629669578,1870.0,923.0,2149.0,-14217.482352941175,-22207.5,1299.2823529411764,32767.0,2166.30247655557,-1144.6941176470589,-3210.258823529412,-3616.744186046511,-2756.176470588235,4470.0,2195.8949100348486,5087.342638597419,5177.0,1856.021084923784,-12911.929411764706,-325.0,1486.1006409450545,4291.608999661572,5147.640135455494,5018.895384941063,-2867.329411764706,-3981.2823529411767,16573.224615743078,1004.0,3063.0,1461.9411764705883,-3750.720930232558,2077.8247186049343,3886.212744160048,1386.5,1979.6265019085856,500.0,2923.0,5354.0,-3974.223529411765,1608.3411764705882,2375.6523332138686,-9660.30588235294,-21657.5,-11687.941860465116,-2681.5232558139537,32767.0,654.0,1623.909292982188,-9266.741176470588,1194.0,5115.440026298373,-8682.0,-23650.0,2551.8774136690936,3584.0,2287.2593998224434,-20546.0,1600.0348837209303,-1002.270588235294,2352.74906696827
